event_id,is_anomaly,anomaly_type,severity,explanation
EVT000063,false,,,
EVT003549,false,,,
EVT006449,false,,,
EVT005994,false,,,
EVT001794,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002213,false,,,
EVT006108,false,,,
EVT006875,false,,,
EVT005232,false,,,
EVT003195,false,,,
EVT004948,false,,,
EVT007033,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002838,false,,,
EVT003890,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006501,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001463,false,,,
EVT001644,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004749,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000729,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005446,false,,,
EVT001375,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005459,false,,,
EVT003714,false,,,
EVT005515,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006366,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006363,false,,,
EVT001512,false,,,
EVT006895,false,,,
EVT007428,false,,,
EVT003908,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000223,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002518,false,,,
EVT004390,false,,,
EVT004953,false,,,
EVT005603,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001085,false,,,
EVT003211,false,,,
EVT004169,false,,,
EVT002543,false,,,
EVT000339,false,,,
EVT001521,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003598,false,,,
EVT004048,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003030,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006832,false,,,
EVT004059,false,,,
EVT004534,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000309,false,,,
EVT006736,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002306,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006403,false,,,
EVT001948,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005061,false,,,
EVT001563,false,,,
EVT006955,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002463,false,,,
EVT001015,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002866,false,,,
EVT003685,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002375,false,,,
EVT004994,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004356,false,,,
EVT006525,false,,,
EVT004382,false,,,
EVT007173,false,,,
EVT006632,false,,,
EVT004765,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000273,false,,,
EVT003665,false,,,
EVT000422,false,,,
EVT003558,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001251,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005545,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002656,false,,,
EVT006360,false,,,
EVT002097,false,,,
EVT004981,false,,,
EVT003559,false,,,
EVT004329,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003953,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000211,false,,,
EVT004636,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006882,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003950,false,,,
EVT000909,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003755,false,,,
EVT000399,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT007478,false,,,
EVT006173,false,,,
EVT001013,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003283,false,,,
EVT006328,false,,,
EVT000162,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004311,false,,,
EVT002046,false,,,
EVT002486,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005981,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000476,false,,,
EVT004018,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005380,false,,,
EVT003256,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004360_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005255,false,,,
EVT000023,false,,,
EVT003795,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004598,false,,,
EVT000789,false,,,
EVT001403,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006585,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001035,false,,,
EVT001525,false,,,
EVT006523,false,,,
EVT002860,false,,,
EVT006724,false,,,
EVT004615,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004857_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003911,false,,,
EVT006508,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000014,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004657,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005873,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000403,false,,,
EVT002945_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005139,false,,,
EVT005487,false,,,
EVT000762,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007378,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005048,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006647,false,,,
EVT000036,false,,,
EVT000075,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003760,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005345,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006369,false,,,
EVT002683,false,,,
EVT000900,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006027,false,,,
EVT001506,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002716,false,,,
EVT003328,false,,,
EVT006785,false,,,
EVT004224,false,,,
EVT001145,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002095,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003035,false,,,
EVT001995,false,,,
EVT003929,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005854,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002349,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000234,false,,,
EVT002217,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001918,false,,,
EVT005258,false,,,
EVT002678,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002720,false,,,
EVT002647,false,,,
EVT001499,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005816,false,,,
EVT004100,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001526,false,,,
EVT003907,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005052_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005774,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005762,false,,,
EVT003764,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007335,false,,,
EVT000048,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000968,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005550,false,,,
EVT000352,false,,,
EVT000891,false,,,
EVT004137,false,,,
EVT000008,false,,,
EVT004824,false,,,
EVT002931,false,,,
EVT003659,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001618,false,,,
EVT007490,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002307_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001423,false,,,
EVT001483,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001440,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006355,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004941,false,,,
EVT001891,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006215,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005594,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000831,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004272,false,,,
EVT002424,false,,,
EVT001580,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000018,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007405,false,,,
EVT002283,false,,,
EVT006147,false,,,
EVT004943,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002060,false,,,
EVT001135,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002317,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001358,false,,,
EVT001952,false,,,
EVT_ONCALL_006166,false,,,
EVT003838,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006697,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006900,false,,,
EVT000734,false,,,
EVT004668,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005933,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006083,false,,,
EVT007005,false,,,
EVT004519,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006262_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007365,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003554,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006696,false,,,
EVT002742,false,,,
EVT006097,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001635_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002371,false,,,
EVT000035,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000158,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002910,false,,,
EVT001751,false,,,
EVT005268,false,,,
EVT002761,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002977,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT_ONCALL_005228,false,,,
EVT003898,false,,,
EVT004664,false,,,
EVT007380,false,,,
EVT003362,false,,,
EVT003205,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001896,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004935,false,,,
EVT003189,false,,,
EVT004700,false,,,
EVT000377,false,,,
EVT001771,false,,,
EVT005408,false,,,
EVT007308,false,,,
EVT000577,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004823,false,,,
EVT000217,false,,,
EVT007049,false,,,
EVT005109,false,,,
EVT004754,false,,,
EVT005302,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000154,false,,,
EVT002142,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000660,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002982,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006411,false,,,
EVT004425_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007345,false,,,
EVT005920,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005987,false,,,
EVT003417,false,,,
EVT007063_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003361,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT_ONCALL_004986,false,,,
EVT003538,false,,,
EVT003533,false,,,
EVT000791,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005387,false,,,
EVT003330,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001553,false,,,
EVT007022,false,,,
EVT001030,false,,,
EVT000351,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005301,false,,,
EVT001276,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003342,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001897,false,,,
EVT000264,false,,,
EVT000709,false,,,
EVT000506,false,,,
EVT001712,false,,,
EVT003144,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001913,false,,,
EVT004092,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004274,false,,,
EVT002024,false,,,
EVT003073,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004144,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003089,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000818,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006813,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000892,false,,,
EVT005242,false,,,
EVT003867,false,,,
EVT003577,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006787,false,,,
EVT004012,false,,,
EVT003213,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001473,false,,,
EVT005727,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001083,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005527,false,,,
EVT002535,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004950,false,,,
EVT001840,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002352,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001879,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000460,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006474,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006364,false,,,
EVT003694,false,,,
EVT002595,false,,,
EVT001054,false,,,
EVT005600,false,,,
EVT005358,false,,,
EVT004706,false,,,
EVT005167,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003530,false,,,
EVT006863,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005624,false,,,
EVT006761,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001714,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005513,false,,,
EVT002817,false,,,
EVT005732,false,,,
EVT006881,false,,,
EVT000668,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001366,false,,,
EVT002801,false,,,
EVT004783,false,,,
EVT000663,false,,,
EVT002169,false,,,
EVT007302,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001179,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004265,false,,,
EVT001000,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003418,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005888,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004805,false,,,
EVT002340,false,,,
EVT004957,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001386,false,,,
EVT006296,false,,,
EVT003785,false,,,
EVT_ONCALL_000979,false,,,
EVT006259,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000547,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002244,false,,,
EVT006978,false,,,
EVT000752,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004239,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001984,false,,,
EVT005985,false,,,
EVT004095,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006221,false,,,
EVT003524,false,,,
EVT000143,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005389,false,,,
EVT005412,false,,,
EVT001786,false,,,
EVT002232,false,,,
EVT000973,false,,,
EVT001306,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006567,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003481,false,,,
EVT005020,false,,,
EVT007025,false,,,
EVT002762,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006017,false,,,
EVT002754,false,,,
EVT006770,false,,,
EVT004351,false,,,
EVT005697,false,,,
EVT000871,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005034,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001780,false,,,
EVT007495,false,,,
EVT006245,false,,,
EVT005246,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005615,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001557_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004811,false,,,
EVT007330,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001448,false,,,
EVT002114,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002774,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005406,false,,,
EVT004398,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007311,false,,,
EVT000459,false,,,
EVT005362,false,,,
EVT_ONCALL_004027,false,,,
EVT002498,false,,,
EVT002840,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005235,false,,,
EVT_ONCALL_004233,false,,,
EVT000381,false,,,
EVT007357,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000673,false,,,
EVT003472,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004220,false,,,
EVT003382,false,,,
EVT003704,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004515,false,,,
EVT004641,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000412,false,,,
EVT005189,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001632,false,,,
EVT004637,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007194_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000858,false,,,
EVT007340,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004136,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001227,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006481,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001334,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003999,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002692,false,,,
EVT006387,false,,,
EVT004206,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002981,false,,,
EVT003219,false,,,
EVT002765,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001020,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006975,false,,,
EVT000937,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004493,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002766,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006658,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003025,false,,,
EVT006877,false,,,
EVT006506,false,,,
EVT002898,false,,,
EVT000059,false,,,
EVT006786,false,,,
EVT003270,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002605,false,,,
EVT001899,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT_ONCALL_000731,false,,,
EVT001920,false,,,
EVT002126,false,,,
EVT000626,false,,,
EVT005352,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001773,false,,,
EVT005081,false,,,
EVT003973,false,,,
EVT004357,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006131,false,,,
EVT000901,false,,,
EVT000521,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003676,false,,,
EVT004854,false,,,
EVT003296,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000270,false,,,
EVT000495,false,,,
EVT005456,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004835,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000599,false,,,
EVT000167,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004810,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007383,false,,,
EVT002697,false,,,
EVT006163,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003572,false,,,
EVT000924,false,,,
EVT000173,false,,,
EVT004771,false,,,
EVT004679,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003924,false,,,
EVT000392,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001095,false,,,
EVT003553,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006022,false,,,
EVT000533,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003772,false,,,
EVT004192,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005071,false,,,
EVT000509,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006657,false,,,
EVT006239,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006683,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002745,false,,,
EVT002062,false,,,
EVT004596,false,,,
EVT001693,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005315,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001388,false,,,
EVT003115,false,,,
EVT002767,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005122,false,,,
EVT000156,false,,,
EVT000813,false,,,
EVT_ONCALL_000631,false,,,
EVT007372,false,,,
EVT004452,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004483,false,,,
EVT006572,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004922,false,,,
EVT001158,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000560,false,,,
EVT005237,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004686,false,,,
EVT000664,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003480,false,,,
EVT005263,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006432,false,,,
EVT004848,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007252,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002955,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004856,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003409,false,,,
EVT004818_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002811,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005204,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004613_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002049,false,,,
EVT003423,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002915,false,,,
EVT000350,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002319,false,,,
EVT005058,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006516,false,,,
EVT003068,false,,,
EVT000816,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004966,false,,,
EVT005293,false,,,
EVT005707,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006198,false,,,
EVT002990,false,,,
EVT003459,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004130,false,,,
EVT006793,false,,,
EVT000394,false,,,
EVT007250,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004918,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001153,false,,,
EVT005753,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006462,false,,,
EVT007285,false,,,
EVT006500,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003819,false,,,
EVT005472,false,,,
EVT001185,false,,,
EVT003229,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004047,false,,,
EVT003827,false,,,
EVT002794,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000613,false,,,
EVT001484,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006216,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006383,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000911,false,,,
EVT005230,false,,,
EVT001413,false,,,
EVT001434,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003022,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005519,false,,,
EVT002516,false,,,
EVT007225,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002136,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006663,false,,,
EVT007220,false,,,
EVT001518,false,,,
EVT000606,false,,,
EVT001407,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004506,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007106,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005720,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002580,false,,,
EVT000110,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005629,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007494,false,,,
EVT007095,false,,,
EVT005804,false,,,
EVT003812,false,,,
EVT000763,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000049,false,,,
EVT005486_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003212,false,,,
EVT004671,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007210,false,,,
EVT006026,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002928,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005419,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002614,false,,,
EVT005068_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006389,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006730,false,,,
EVT006157,false,,,
EVT003685_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001134,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001716,false,,,
EVT005684,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002772,false,,,
EVT005264,false,,,
EVT007062,false,,,
EVT002897,false,,,
EVT006613,false,,,
EVT000286,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006713,false,,,
EVT004882,false,,,
EVT007130,false,,,
EVT005130,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001360,false,,,
EVT002102,false,,,
EVT003592,false,,,
EVT003206,false,,,
EVT004878,false,,,
EVT000116,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000123,false,,,
EVT003761,false,,,
EVT000427,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005730,false,,,
EVT006891,false,,,
EVT001688,false,,,
EVT003910,false,,,
EVT001199,false,,,
EVT002288,false,,,
EVT001924,false,,,
EVT005656,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005153,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003556,false,,,
EVT005336,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002300,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004731,false,,,
EVT004393,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002276,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002978,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001982_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003443,false,,,
EVT004546,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001974,false,,,
EVT006183,false,,,
EVT006151,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001218,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002572,false,,,
EVT006325,false,,,
EVT006368,false,,,
EVT003844,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000532,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006718,false,,,
EVT006660,false,,,
EVT003888,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001316,false,,,
EVT005718,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003841,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003436,false,,,
EVT001964,false,,,
EVT004778,false,,,
EVT006277,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001639,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005608,false,,,
EVT001507,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006729,false,,,
EVT000943,false,,,
EVT002408,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001380,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002157,false,,,
EVT006805,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000139,false,,,
EVT005382,false,,,
EVT_ONCALL_002840,false,,,
EVT006784,false,,,
EVT000675,false,,,
EVT004606,false,,,
EVT005745,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006056,false,,,
EVT003876,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003968,false,,,
EVT002808,false,,,
EVT002391,false,,,
EVT006790,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007058,false,,,
EVT000899,false,,,
EVT003322,false,,,
