event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
EVT004351,U00142,user_0142,Product,Director of Product,test_environment,admin,2025-07-08T21:50:47Z,172.173.221.231,"Berlin, DE",true,false,
EVT005697,U00235,user_0235,Customer Support,Support Team Lead,staging_environment,delete,2025-09-21T05:59:19Z,45.153.15.177,"Sydney, AU",true,false,
EVT000871,U00134,user_0134,Product,Associate PM,file_storage,delete,2025-06-22T01:28:57Z,72.194.219.214,"Singapore, SG",false,true,privilege_escalation
EVT005034,U00296,user_0296,Marketing,Marketing Coordinator,test_environment,write,2025-04-04T21:57:16Z,101.217.108.66,"Toronto, CA",true,true,impossible_travel
EVT001780,U00173,user_0173,Marketing,Marketing Coordinator,audit_logs,execute,2025-09-03T15:31:02Z,206.69.104.252,"Tokyo, JP",true,false,
EVT007495,U00033,user_0033,Product,Associate PM,email_server,read,2025-04-23T06:04:54Z,45.68.1.27,"Sao Paulo, BR",true,false,
EVT006245,U00163,user_0163,IT,Network Engineer,monitoring_system,admin,2026-02-12T09:45:23Z,105.244.2.240,"Berlin, DE",true,false,
EVT005246,U00065,user_0065,Operations,Logistics Coordinator,financial_ledger,write,2025-05-09T22:03:46Z,19.105.128.243,"Sydney, AU",true,true,impossible_travel
EVT005615,U00372,svc_abused_0372,Marketing,Marketing Coordinator,backup_system,write,2026-03-26T23:57:21Z,1.122.35.51,"Sao Paulo, BR",true,true,privilege_escalation
EVT001557_travel,U00123,user_0123,Customer Support,Senior Support Agent,security_incident_tracker,read,2025-09-16T17:57:37Z,73.228.122.79,"New York, US",false,true,impossible_travel
EVT004811,U00110,user_0110,Finance,Finance Manager,production_database,delete,2025-11-03T13:06:57Z,160.252.254.209,"London, UK",true,false,
EVT007330,U00427,user_0427,Customer Support,Support Manager,customer_data_warehouse,admin,2025-09-08T22:56:45Z,217.132.18.42,"Sydney, AU",true,true,privilege_escalation
EVT001448,U00230,svc_0230,Operations,COO,staging_environment,download,2025-08-07T19:30:10Z,194.95.12.169,"London, UK",false,false,
EVT002114,U00392,user_0392,Customer Support,CSO,payment_processor,delete,2026-01-03T14:57:46Z,78.17.70.66,"Sydney, AU",true,true,privilege_escalation
EVT002774,U00411,svc_0411,Sales,CRO,monitoring_system,execute,2026-01-26T02:05:28Z,194.126.229.184,"New York, US",true,true,unusual_time
EVT005406,U00010,user_0010,Finance,CFO,production_database,execute,2025-07-16T03:40:41Z,194.99.253.79,"Sao Paulo, BR",true,false,
EVT004398,U00366,user_0366,Legal,Paralegal,vpn_gateway,delete,2026-02-19T17:47:13Z,186.178.26.17,"New York, US",true,true,impossible_travel
EVT007311,U00132,user_0132,IT,IT Support,file_storage,admin,2026-03-02T08:22:57Z,205.19.54.41,"New York, US",true,false,
EVT000459,U00419,user_0419,Finance,Financial Analyst,source_code_repo,download,2026-03-17T21:14:14Z,25.29.70.136,"Mumbai, IN",true,false,
EVT005362,U00122,user_0122,Legal,CLO,vpn_gateway,read,2025-10-28T03:24:48Z,31.228.17.164,"Paris, FR",true,false,
EVT_ONCALL_004027,U00158,user_0158,Engineering,Software Engineer,customer_data_warehouse,read,2025-06-02T12:05:54Z,129.20.27.91,"New York, US",true,false,
EVT002498,U00145,user_0145,Operations,Ops Manager,staging_environment,download,2025-08-12T17:00:55Z,71.57.41.205,"New York, US",true,false,
EVT002840,U00320,user_0320,Engineering,Software Engineer,production_database,read,2025-12-21T17:04:18Z,28.144.255.160,"Berlin, DE",true,true,unusual_resource
EVT005235,U00408,user_0408,Sales,Account Executive,backup_system,write,2025-11-26T11:46:35Z,205.181.32.136,"London, UK",true,false,
EVT_ONCALL_004233,U00274,user_0274,Engineering,DevOps Engineer,vpn_gateway,download,2025-10-04T13:05:59Z,153.103.63.13,"Sao Paulo, BR",true,false,
EVT000381,U00345,user_0345,Finance,Financial Analyst,ci_cd_pipeline,admin,2025-09-24T20:05:38Z,8.57.104.218,"London, UK",true,false,
EVT007357,U00148,svc_abused_0148,Product,CPO,file_storage,write,2025-08-07T17:30:39Z,31.5.93.175,"Paris, FR",true,true,unusual_resource
EVT000673,U00050,user_0050,Legal,Compliance Officer,audit_logs,read,2025-07-06T09:48:46Z,185.192.143.84,"Tokyo, JP",true,false,
EVT003472,U00245,user_0245,Finance,CFO,source_code_repo,download,2026-02-23T03:11:05Z,173.10.54.74,"Sao Paulo, BR",true,true,privilege_escalation
EVT004220,U00384,user_0384,Sales,Sales Director,hr_information_system,admin,2025-05-14T01:58:14Z,134.66.221.109,"Singapore, SG",true,false,
EVT003382,U00241,user_0241,IT,Security Analyst,financial_ledger,read,2025-11-12T01:42:54Z,30.7.47.146,"New York, US",true,false,
EVT003704,U00003,user_0003,Product,Associate PM,production_database,execute,2025-09-21T09:08:35Z,107.106.141.151,"Paris, FR",true,true,unusual_location
EVT004515,U00061,user_0061,Customer Support,Senior Support Agent,customer_data_warehouse,delete,2025-04-12T00:15:01Z,47.126.158.31,"London, UK",true,false,
EVT004641,U00436,svc_abused_0436,HR,Benefits Specialist,load_balancer,download,2025-07-25T17:18:30Z,44.90.145.173,"Paris, FR",false,true,impossible_travel
EVT000412,U00074,user_0074,Legal,Corporate Counsel,hr_information_system,read,2025-10-15T21:38:23Z,77.108.236.105,"London, UK",true,false,
EVT005189,U00126,svc_0126,Operations,Supply Chain Lead,payment_processor,read,2025-06-30T09:18:09Z,74.73.201.105,"Paris, FR",true,true,unusual_resource
EVT001632,U00326,svc_abused_0326,Engineering,Staff Engineer,sales_crm,execute,2025-07-20T02:42:09Z,87.51.100.96,"Paris, FR",true,false,
EVT004637,U00199,user_0199,Sales,CRO,employee_portal,execute,2026-02-21T20:51:26Z,216.14.160.31,"New York, US",true,true,unusual_time
EVT007194_travel,U00385,svc_abused_0385,Sales,Sales Manager,dns_server,write,2026-02-24T00:44:09Z,34.238.253.191,"New York, US",false,true,impossible_travel
EVT000858,U00423,user_0423,Product,Product Manager,hr_information_system,write,2025-09-04T10:48:28Z,141.0.237.149,"Mumbai, IN",false,false,
EVT007340,U00191,user_0191,Legal,Paralegal,employee_portal,admin,2026-03-18T19:12:12Z,178.26.239.197,"Sydney, AU",true,true,impossible_travel
EVT004136,U00289,user_0289,Marketing,Brand Manager,audit_logs,download,2025-07-03T21:30:43Z,53.26.1.38,"Tokyo, JP",true,true,unusual_location
EVT001227,U00279,user_0279,Customer Support,Support Manager,monitoring_system,delete,2025-09-24T23:45:27Z,37.226.128.166,"Toronto, CA",true,true,unusual_resource
EVT006481,U00375,user_0375,Product,Associate PM,production_database,read,2026-04-03T04:23:10Z,211.247.142.86,"Singapore, SG",true,true,unusual_time
EVT001334,U00362,user_0362,Customer Support,Support Agent,staging_environment,download,2025-04-11T06:46:40Z,167.28.161.225,"Sao Paulo, BR",false,true,impossible_travel
EVT003999,U00181,user_0181,IT,Network Engineer,payment_processor,execute,2025-10-28T22:59:02Z,201.0.46.78,"Mumbai, IN",true,true,unusual_resource
EVT002692,U00079,user_0079,HR,HR Coordinator,test_environment,download,2025-08-12T02:43:20Z,198.149.21.49,"New York, US",true,false,
EVT006387,U00435,user_0435,Legal,Paralegal,ci_cd_pipeline,download,2025-11-10T07:19:54Z,177.46.239.81,"Singapore, SG",true,false,
EVT004206,U00195,user_0195,Operations,Ops Manager,load_balancer,download,2025-10-07T22:26:37Z,133.42.216.10,"Tokyo, JP",true,true,impossible_travel
EVT002981,U00193,user_0193,HR,HR Manager,sales_crm,read,2025-04-08T15:47:49Z,7.132.187.196,"Paris, FR",true,false,
EVT003219,U00358,user_0358,Engineering,Staff Engineer,email_server,read,2026-01-24T12:03:37Z,221.107.239.97,"Sydney, AU",true,false,
EVT002765,U00420,svc_0420,IT,Systems Administrator,financial_ledger,download,2025-04-14T14:51:38Z,101.231.106.111,"Sydney, AU",true,true,impossible_travel
EVT001020,U00027,user_0027,Product,CPO,audit_logs,delete,2026-02-05T03:06:17Z,104.225.218.121,"Sydney, AU",true,true,impossible_travel
EVT006975,U00017,user_0017,Marketing,Growth Lead,ci_cd_pipeline,execute,2026-03-18T13:02:47Z,163.209.87.76,"Toronto, CA",true,false,
EVT000937,U00192,user_0192,Operations,Ops Analyst,test_environment,download,2026-04-15T10:02:37Z,123.115.150.5,"Mumbai, IN",true,true,unusual_location
EVT004493,U00453,user_0453,Product,Director of Product,sales_crm,read,2026-02-28T09:44:58Z,13.250.154.246,"London, UK",true,true,impossible_travel
EVT002766,U00404,user_0404,Finance,Senior Accountant,customer_data_warehouse,admin,2025-04-27T18:39:00Z,39.161.223.212,"Sydney, AU",true,true,unusual_time
EVT006658,U00327,user_0327,Customer Support,Support Agent,test_environment,delete,2025-10-20T19:40:11Z,77.2.50.25,"Tokyo, JP",true,true,unusual_location
EVT003025,U00340,user_0340,IT,Network Engineer,vpn_gateway,delete,2025-07-29T19:52:21Z,43.73.150.87,"Sao Paulo, BR",true,false,
EVT006877,U00373,user_0373,Product,Senior PM,vpn_gateway,execute,2025-09-18T00:09:16Z,79.245.159.106,"Sydney, AU",true,false,
EVT006506,U00254,user_0254,Engineering,Engineering Manager,source_code_repo,download,2025-10-02T14:32:12Z,77.105.20.167,"London, UK",true,false,
EVT002898,U00184,user_0184,Product,CPO,email_server,admin,2026-04-01T00:17:06Z,178.174.32.193,"New York, US",true,false,
EVT000059,U00007,user_0007,Finance,CFO,security_incident_tracker,read,2025-11-04T18:19:03Z,76.74.187.196,"Berlin, DE",true,false,
EVT006786,U00391,user_0391,Legal,CLO,vpn_gateway,download,2025-05-17T04:05:59Z,206.218.142.221,"Toronto, CA",false,false,
EVT003270,U00169,user_0169,Sales,Account Executive,production_database,download,2025-10-13T23:52:34Z,98.203.102.211,"Singapore, SG",true,true,privilege_escalation
EVT002605,U00096,user_0096,Finance,CFO,source_code_repo,download,2026-02-01T10:38:22Z,175.8.222.94,"Singapore, SG",true,false,
EVT001899,U00490,user_0490,Customer Support,CSO,customer_data_warehouse,download,2026-03-05T04:47:19Z,138.223.175.174,"Mumbai, IN",false,true,unusual_location
EVT_ONCALL_000731,U00001,user_0001,Engineering,DevOps Engineer,vpn_gateway,admin,2025-07-15T07:06:50Z,185.162.119.173,"Sao Paulo, BR",true,false,
EVT001920,U00064,user_0064,Sales,Account Executive,employee_portal,write,2025-07-31T17:07:19Z,212.53.39.240,"London, UK",true,false,
EVT002126,U00308,user_0308,Operations,Ops Analyst,load_balancer,admin,2025-11-05T19:36:24Z,120.118.112.45,"Berlin, DE",true,false,
EVT000626,U00354,user_0354,Finance,Senior Accountant,employee_portal,execute,2025-10-02T04:35:38Z,101.21.25.220,"Berlin, DE",true,false,
EVT005352,U00439,user_0439,Customer Support,Senior Support Agent,production_database,read,2025-07-26T09:27:35Z,165.116.234.171,"New York, US",true,true,unusual_resource
EVT001773,U00454,user_0454,IT,Network Engineer,dns_server,write,2026-01-13T03:18:39Z,202.218.84.244,"Toronto, CA",true,false,
EVT005081,U00050,user_0050,Legal,Corporate Counsel,test_environment,download,2025-05-15T23:35:24Z,205.211.6.5,"New York, US",true,false,
EVT003973,U00462,user_0462,Marketing,CMO,security_incident_tracker,read,2025-08-05T02:51:14Z,56.31.195.151,"Singapore, SG",false,false,
EVT004357,U00016,svc_0016,Legal,Corporate Counsel,monitoring_system,admin,2025-04-15T00:32:29Z,17.64.77.180,"Mumbai, IN",true,true,privilege_escalation
EVT006131,U00340,user_0340,IT,Systems Administrator,ci_cd_pipeline,execute,2025-07-03T17:48:17Z,210.0.148.173,"New York, US",true,false,
EVT000901,U00051,user_0051,HR,Benefits Specialist,email_server,delete,2026-02-01T23:16:38Z,176.235.178.152,"Singapore, SG",true,false,
EVT000521,U00126,svc_0126,Operations,Supply Chain Lead,audit_logs,download,2026-01-10T18:39:50Z,193.211.11.86,"Singapore, SG",true,true,unusual_resource
EVT003676,U00437,user_0437,Product,Senior PM,payment_processor,execute,2025-08-22T04:58:25Z,190.151.43.161,"New York, US",true,false,
EVT004854,U00184,user_0184,Product,Product Manager,hr_information_system,execute,2025-12-23T07:44:51Z,215.96.68.216,"Tokyo, JP",true,false,
EVT003296,U00008,user_0008,Finance,Finance Manager,employee_portal,read,2025-05-18T14:03:41Z,99.23.67.97,"Sydney, AU",true,true,impossible_travel
EVT000270,U00459,user_0459,Legal,CLO,customer_data_warehouse,download,2025-07-04T14:24:18Z,147.194.134.112,"Singapore, SG",false,false,
EVT000495,U00022,user_0022,Product,CPO,employee_portal,write,2025-07-07T05:34:10Z,198.39.229.252,"Sydney, AU",true,false,
EVT005456,U00125,user_0125,IT,IT Support,source_code_repo,write,2025-05-18T06:02:47Z,124.155.207.22,"New York, US",true,true,privilege_escalation
EVT004835,U00068,user_0068,Finance,Controller,load_balancer,download,2025-10-28T13:40:07Z,90.73.60.195,"Toronto, CA",true,true,unusual_resource
EVT000599,U00026,user_0026,HR,CHRO,production_database,admin,2025-12-16T14:23:09Z,105.209.51.220,"Tokyo, JP",true,false,
EVT000167,U00359,user_0359,Product,Associate PM,hr_information_system,write,2025-07-01T15:55:40Z,66.164.48.205,"Mumbai, IN",false,true,unusual_location
EVT004810,U00072,user_0072,Customer Support,Senior Support Agent,financial_ledger,download,2025-06-21T09:59:30Z,102.197.208.126,"Sao Paulo, BR",true,true,unusual_location
EVT007383,U00157,user_0157,Legal,General Counsel,email_server,write,2025-06-11T10:31:35Z,7.155.125.53,"London, UK",true,false,
EVT002697,U00174,user_0174,Product,CPO,test_environment,delete,2025-04-13T17:08:19Z,89.30.94.176,"Singapore, SG",true,false,
EVT006163,U00383,user_0383,Marketing,CMO,dns_server,read,2025-07-15T13:46:27Z,19.37.8.81,"Sydney, AU",false,true,impossible_travel
EVT003572,U00267,user_0267,Customer Support,CSO,monitoring_system,admin,2026-03-20T08:12:23Z,15.135.146.233,"London, UK",true,false,
EVT000924,U00425,user_0425,Product,Senior PM,test_environment,write,2026-03-18T04:56:40Z,105.124.48.208,"New York, US",true,false,
EVT000173,U00088,user_0088,HR,HR Coordinator,payment_processor,read,2025-08-13T01:44:05Z,158.69.92.29,"Singapore, SG",false,false,
EVT004771,U00395,user_0395,Product,Senior PM,load_balancer,delete,2026-03-13T22:22:34Z,170.192.156.112,"Tokyo, JP",true,false,
EVT004679,U00416,user_0416,Operations,Logistics Coordinator,production_database,download,2025-09-03T23:58:25Z,162.97.226.207,"Mumbai, IN",true,true,unusual_location
EVT003924,U00358,user_0358,Engineering,Software Engineer,payment_processor,admin,2026-04-10T13:02:45Z,40.60.17.51,"Singapore, SG",true,false,
EVT000392,U00475,user_0475,Customer Support,Support Agent,monitoring_system,read,2025-05-26T14:40:38Z,92.153.235.102,"Toronto, CA",true,true,unusual_resource
EVT001095,U00061,user_0061,Customer Support,Support Manager,file_storage,read,2025-11-19T11:54:26Z,9.47.166.205,"Paris, FR",true,false,
EVT003553,U00020,user_0020,Product,Senior PM,production_database,download,2025-08-24T13:28:16Z,44.151.228.144,"Sydney, AU",true,true,privilege_escalation
EVT006022,U00256,user_0256,Finance,CFO,file_storage,execute,2025-08-27T21:26:36Z,206.241.148.60,"Toronto, CA",true,false,
EVT000533,U00068,user_0068,Finance,Senior Accountant,audit_logs,read,2025-05-11T12:53:11Z,7.2.81.137,"New York, US",false,true,unusual_resource
EVT003772,U00455,svc_0455,Finance,Senior Accountant,customer_data_warehouse,read,2025-11-04T11:43:44Z,123.244.7.14,"New York, US",false,false,
EVT004192,U00241,user_0241,IT,Security Analyst,audit_logs,delete,2025-11-28T06:33:28Z,99.57.153.182,"Berlin, DE",true,true,unusual_location
EVT005071,U00109,user_0109,Marketing,CMO,dns_server,download,2026-03-04T07:37:13Z,159.200.88.152,"London, UK",true,false,
EVT000509,U00449,user_0449,Customer Support,Support Team Lead,production_database,write,2025-07-10T08:21:30Z,38.92.244.107,"London, UK",true,true,excessive_access
EVT006657,U00233,user_0233,Marketing,Marketing Coordinator,file_storage,delete,2026-01-04T06:00:04Z,157.50.222.77,"London, UK",true,false,
EVT006239,U00236,user_0236,Customer Support,Support Manager,email_server,delete,2025-05-20T18:01:23Z,130.32.135.91,"London, UK",true,true,impossible_travel
EVT006683,U00168,user_0168,HR,HR Manager,ci_cd_pipeline,delete,2025-05-26T06:40:38Z,75.251.16.41,"Mumbai, IN",true,true,unusual_time
EVT002745,U00168,user_0168,HR,Recruiter,test_environment,admin,2025-09-05T19:35:32Z,80.136.24.143,"London, UK",true,false,
EVT002062,U00294,user_0294,Operations,COO,customer_data_warehouse,download,2025-11-15T13:22:18Z,215.172.201.205,"New York, US",true,false,
EVT004596,U00453,user_0453,Product,Associate PM,file_storage,admin,2026-01-16T03:10:48Z,28.138.136.233,"Toronto, CA",true,false,
EVT001693,U00489,user_0489,Product,Associate PM,hr_information_system,write,2026-03-12T14:52:59Z,93.182.243.127,"Mumbai, IN",false,true,unusual_resource
EVT005315,U00102,user_0102,Legal,CLO,staging_environment,download,2025-08-31T18:00:13Z,161.206.124.69,"Sydney, AU",true,true,impossible_travel
EVT001388,U00094,user_0094,Product,Senior PM,sales_crm,delete,2026-04-21T00:48:51Z,187.73.49.188,"Mumbai, IN",true,false,
EVT003115,U00266,user_0266,Operations,Ops Manager,file_storage,execute,2025-09-13T20:56:24Z,55.192.225.249,"Sao Paulo, BR",true,false,
EVT002767,U00407,user_0407,Operations,Logistics Coordinator,vpn_gateway,download,2025-04-26T08:52:20Z,78.175.38.227,"Paris, FR",false,true,unusual_location
EVT005122,U00201,user_0201,Sales,CRO,financial_ledger,download,2025-09-25T10:51:01Z,134.63.162.167,"Berlin, DE",false,false,
EVT000156,U00094,user_0094,Product,Senior PM,employee_portal,admin,2025-07-12T10:53:52Z,134.119.225.191,"Toronto, CA",true,false,
EVT000813,U00363,svc_0363,Sales,CRO,payment_processor,download,2026-02-07T17:56:22Z,75.137.64.198,"Paris, FR",true,false,
EVT_ONCALL_000631,U00108,user_0108,Engineering,DevOps Engineer,audit_logs,read,2025-08-03T12:32:27Z,3.151.229.78,"Paris, FR",true,false,
EVT007372,U00272,user_0272,Legal,CLO,customer_data_warehouse,execute,2025-05-20T10:01:51Z,124.147.12.204,"Singapore, SG",true,false,
EVT004452,U00086,user_0086,HR,Benefits Specialist,payment_processor,execute,2025-04-20T13:28:55Z,203.92.138.72,"London, UK",true,true,impossible_travel
EVT004483,U00118,svc_abused_0118,HR,HR Manager,dns_server,write,2026-03-05T23:39:33Z,114.188.97.65,"Sydney, AU",true,false,
EVT006572,U00202,user_0202,Engineering,Software Engineer,financial_ledger,write,2025-08-01T16:20:46Z,82.15.137.225,"New York, US",true,true,unusual_location
EVT004922,U00293,user_0293,Operations,Ops Manager,dns_server,admin,2026-01-03T02:05:08Z,39.95.116.144,"Paris, FR",true,false,
EVT001158,U00073,user_0073,IT,Security Analyst,production_database,delete,2025-10-21T12:48:23Z,104.220.22.58,"Toronto, CA",false,true,impossible_travel
EVT000560,U00126,svc_0126,Operations,Supply Chain Lead,production_database,execute,2025-10-05T07:10:25Z,86.20.232.197,"Berlin, DE",true,false,
EVT005237,U00268,user_0268,Operations,COO,payment_processor,download,2025-10-31T20:26:02Z,28.17.203.115,"Sydney, AU",true,true,unusual_time
EVT004686,U00286,user_0286,Operations,Ops Analyst,test_environment,admin,2025-11-13T20:47:12Z,170.89.240.242,"Sao Paulo, BR",false,false,
EVT000664,U00406,user_0406,Engineering,Staff Engineer,payment_processor,execute,2025-08-04T09:37:52Z,40.108.210.31,"Tokyo, JP",true,true,privilege_escalation
EVT003480,U00417,user_0417,Customer Support,Support Manager,email_server,write,2025-12-21T12:53:20Z,168.199.216.156,"Sydney, AU",true,false,
EVT005263,U00010,user_0010,Finance,Controller,backup_system,delete,2025-07-24T11:58:59Z,105.91.0.217,"Singapore, SG",true,true,privilege_escalation
EVT006432,U00003,user_0003,Product,Product Manager,load_balancer,write,2025-05-21T06:17:39Z,197.193.112.23,"Toronto, CA",true,false,
EVT004848,U00114,user_0114,Legal,Corporate Counsel,load_balancer,read,2025-05-22T20:22:29Z,136.13.4.94,"Tokyo, JP",true,true,unusual_location
EVT007252,U00201,user_0201,Sales,Sales Rep,file_storage,delete,2025-09-07T04:21:10Z,178.90.32.150,"Sao Paulo, BR",true,true,impossible_travel
EVT002955,U00203,user_0203,IT,Systems Administrator,employee_portal,write,2026-02-23T01:09:27Z,119.28.28.252,"Sydney, AU",false,true,unusual_resource
EVT004856,U00212,user_0212,Finance,Controller,payment_processor,read,2025-11-23T16:39:51Z,201.34.103.145,"Tokyo, JP",false,true,unusual_resource
EVT003409,U00045,user_0045,HR,Benefits Specialist,backup_system,read,2026-04-06T06:13:27Z,170.242.44.251,"Toronto, CA",true,false,
EVT004818_travel,U00203,user_0203,IT,Systems Administrator,security_incident_tracker,write,2025-04-28T23:00:36Z,119.212.62.59,"New York, US",false,true,impossible_travel
EVT002811,U00183,user_0183,Customer Support,Senior Support Agent,ci_cd_pipeline,delete,2025-06-19T09:00:58Z,79.8.153.253,"New York, US",true,true,unusual_resource
EVT005204,U00037,user_0037,IT,CISO,source_code_repo,delete,2026-04-11T17:13:25Z,210.134.111.218,"Berlin, DE",true,true,unusual_time
EVT004613_travel,U00406,user_0406,Engineering,Engineering Manager,employee_portal,write,2025-05-10T06:19:16Z,80.85.141.31,"New York, US",false,true,impossible_travel
EVT002049,U00002,user_0002,Sales,Sales Rep,dns_server,delete,2025-08-04T23:25:52Z,65.21.203.227,"Sydney, AU",true,false,
EVT003423,U00108,user_0108,Engineering,Engineering Manager,backup_system,execute,2025-09-24T00:31:56Z,135.7.84.80,"Toronto, CA",true,true,unusual_location
EVT002915,U00347,user_0347,Engineering,Software Engineer,load_balancer,delete,2025-05-13T13:24:40Z,170.198.230.71,"Toronto, CA",true,false,
EVT000350,U00204,svc_0204,Operations,Ops Manager,backup_system,delete,2025-04-30T22:38:06Z,53.54.114.20,"Berlin, DE",true,true,impossible_travel
EVT002319,U00186,user_0186,IT,Systems Administrator,production_database,delete,2026-04-20T10:30:43Z,208.107.123.113,"New York, US",true,false,
EVT005058,U00458,user_0458,Product,Associate PM,security_incident_tracker,execute,2026-02-14T09:39:10Z,217.153.238.16,"Berlin, DE",false,true,privilege_escalation
EVT006516,U00151,user_0151,IT,Security Analyst,ci_cd_pipeline,write,2025-10-12T12:48:52Z,46.160.162.151,"Sydney, AU",true,false,
EVT003068,U00076,user_0076,Sales,Sales Rep,customer_data_warehouse,read,2025-04-16T03:47:46Z,165.135.150.113,"Berlin, DE",true,false,
EVT000816,U00330,user_0330,Customer Support,Senior Support Agent,payment_processor,read,2025-11-08T13:01:34Z,67.189.47.110,"Mumbai, IN",true,true,unusual_location
EVT004966,U00381,user_0381,Engineering,Senior Engineer,employee_portal,admin,2025-04-28T11:53:39Z,205.245.147.181,"London, UK",false,false,
EVT005293,U00018,user_0018,HR,Benefits Specialist,customer_data_warehouse,delete,2025-05-07T15:26:31Z,199.46.101.198,"Berlin, DE",true,false,
EVT005707,U00114,user_0114,Legal,Corporate Counsel,sales_crm,download,2025-04-01T10:05:10Z,32.23.173.111,"Sao Paulo, BR",true,true,impossible_travel
EVT006198,U00067,user_0067,Customer Support,Support Agent,monitoring_system,execute,2025-12-04T20:44:27Z,69.189.187.86,"London, UK",true,false,
EVT002990,U00086,user_0086,HR,HR Manager,employee_portal,execute,2025-05-23T10:41:57Z,219.48.122.253,"London, UK",true,false,
EVT003459,U00072,user_0072,Customer Support,Support Team Lead,source_code_repo,delete,2025-08-05T18:22:06Z,170.118.142.191,"Berlin, DE",true,true,privilege_escalation
EVT004130,U00046,user_0046,Customer Support,Senior Support Agent,security_incident_tracker,read,2025-09-28T17:36:29Z,93.11.192.94,"Paris, FR",true,false,
EVT006793,U00332,user_0332,Customer Support,Support Team Lead,audit_logs,delete,2025-05-03T12:35:31Z,188.146.173.5,"Paris, FR",true,false,
EVT000394,U00052,user_0052,Operations,Ops Manager,staging_environment,execute,2025-06-25T19:15:49Z,110.19.242.89,"Tokyo, JP",true,false,
EVT007250,U00292,user_0292,Marketing,Marketing Coordinator,email_server,read,2025-08-23T04:03:38Z,169.223.128.26,"Sao Paulo, BR",true,true,unusual_resource
EVT004918,U00105,svc_0105,IT,IT Support,load_balancer,admin,2026-01-09T19:43:18Z,198.27.209.163,"Tokyo, JP",true,true,unusual_location
EVT001153,U00421,user_0421,Operations,Supply Chain Lead,production_database,write,2025-08-01T02:00:06Z,64.112.30.14,"London, UK",true,false,
EVT005753,U00014,user_0014,Customer Support,Support Manager,monitoring_system,download,2026-02-16T12:39:18Z,129.166.223.128,"Mumbai, IN",true,true,impossible_travel
EVT006462,U00448,user_0448,HR,HR Coordinator,ci_cd_pipeline,read,2026-02-08T12:26:02Z,107.107.188.238,"Berlin, DE",true,false,
EVT007285,U00441,user_0441,Operations,Logistics Coordinator,employee_portal,execute,2025-10-17T06:25:55Z,109.21.23.176,"Paris, FR",true,false,
EVT006500,U00226,user_0226,Product,Product Manager,sales_crm,write,2025-07-09T02:38:28Z,111.103.199.127,"Berlin, DE",true,true,unusual_resource
EVT003819,U00210,user_0210,Engineering,DevOps Engineer,source_code_repo,admin,2026-02-04T04:33:22Z,39.139.125.209,"London, UK",true,false,
EVT005472,U00141,user_0141,Product,Associate PM,backup_system,write,2025-04-20T07:04:31Z,198.1.101.246,"Berlin, DE",false,false,
EVT001185,U00111,user_0111,Operations,Logistics Coordinator,financial_ledger,delete,2025-05-24T16:21:22Z,54.229.7.52,"Sydney, AU",true,false,
EVT003229,U00327,user_0327,Customer Support,Senior Support Agent,email_server,read,2025-12-30T02:16:24Z,88.127.173.88,"Sydney, AU",false,true,excessive_access
EVT004047,U00248,user_0248,Operations,Logistics Coordinator,hr_information_system,read,2026-04-08T19:52:49Z,73.148.50.7,"Berlin, DE",true,false,
EVT003827,U00324,user_0324,Engineering,Software Engineer,financial_ledger,read,2025-09-16T12:06:03Z,203.231.184.188,"Paris, FR",true,false,
EVT002794,U00129,svc_0129,Product,CPO,load_balancer,read,2025-08-11T21:29:54Z,151.183.229.241,"Mumbai, IN",true,true,privilege_escalation
EVT000613,U00090,user_0090,Customer Support,Support Manager,file_storage,delete,2025-12-29T16:01:01Z,34.102.28.97,"Tokyo, JP",false,false,
EVT001484,U00296,user_0296,Marketing,Growth Lead,financial_ledger,write,2025-09-09T19:47:14Z,102.252.217.179,"Sao Paulo, BR",true,true,unusual_location
EVT006216,U00195,user_0195,Operations,Ops Analyst,test_environment,admin,2025-04-26T11:18:19Z,166.69.139.48,"Singapore, SG",true,true,unusual_time
EVT006383,U00296,user_0296,Marketing,Marketing Coordinator,monitoring_system,delete,2025-09-02T21:03:17Z,28.147.99.91,"Paris, FR",true,true,impossible_travel
EVT000911,U00382,user_0382,Engineering,DevOps Engineer,financial_ledger,admin,2025-09-15T17:00:47Z,140.112.12.190,"Mumbai, IN",true,false,
EVT005230,U00457,user_0457,Marketing,Marketing Coordinator,vpn_gateway,admin,2025-06-25T22:12:07Z,170.90.242.2,"New York, US",true,false,
EVT001413,U00326,svc_abused_0326,Engineering,Engineering Manager,customer_data_warehouse,download,2026-02-05T17:29:14Z,164.22.21.154,"Toronto, CA",true,false,
EVT001434,U00224,user_0224,HR,CHRO,financial_ledger,execute,2026-04-22T06:45:26Z,4.68.198.66,"Sao Paulo, BR",false,true,privilege_escalation
EVT003022,U00167,user_0167,Customer Support,Support Team Lead,financial_ledger,delete,2026-04-28T09:05:21Z,127.192.113.39,"Sydney, AU",true,true,unusual_time
EVT005519,U00104,svc_0104,IT,IT Support,load_balancer,read,2025-10-02T15:45:25Z,165.91.75.207,"Toronto, CA",true,false,
EVT002516,U00417,user_0417,Customer Support,Support Agent,financial_ledger,admin,2025-04-02T17:06:05Z,40.61.245.88,"Sydney, AU",true,false,
